pattern,ratio,seed,area_bin,method,mean_sample_dice,delta_vs_sparse_unet,num_samples
random,0.75,20260702,large,world_curve_unet,0.7221724105881272,0.030184972142842437,130
random,0.75,20260702,large,world_unet,0.7998231120279707,0.10783567358268598,130
random,0.75,20260702,medium,sparse_unet,0.7138090515658901,,130
random,0.75,20260702,medium,world_curve_unet,0.7125452439899688,-0.0012638075759213718,130
random,0.75,20260702,medium,world_unet,0.7469654557563508,0.03315640419046062,130
random,0.75,20260702,small,sparse_unet,0.7221198127598508,,140
random,0.75,20260702,small,world_curve_unet,0.7407278465626621,0.018608033802811286,140
random,0.75,20260702,small,world_unet,0.7181486198010347,-0.003971192958816094,140
random,0.75,20260703,large,sparse_unet,0.6899462191675225,,130
random,0.75,20260703,large,world_curve_unet,0.7221948833593235,0.032248664191800946,130
random,0.75,20260703,large,world_unet,0.7984815565084956,0.10853533734097309,130
random,0.75,20260703,medium,sparse_unet,0.7125919408416488,,130
random,0.75,20260703,medium,world_curve_unet,0.7149055493593695,0.0023136085177206667,130
random,0.75,20260703,medium,world_unet,0.7463553832084402,0.03376344236679141,130
random,0.75,20260703,small,sparse_unet,0.7219218088751527,,140
random,0.75,20260703,small,world_curve_unet,0.7397278943520238,0.017806085476871125,140
random,0.75,20260703,small,world_unet,0.7246915037487653,0.0027696948736126714,140
random,0.9,20260701,large,sparse_unet,0.6874768880586091,,130
random,0.9,20260701,large,world_curve_unet,0.7221528340894786,0.03467594603086954,130
random,0.9,20260701,large,world_unet,0.8031843227864655,0.11570743472785638,130
random,0.9,20260701,medium,sparse_unet,0.7168715259550079,,130
random,0.9,20260701,medium,world_curve_unet,0.7149556273566591,-0.001915898598348842,130
random,0.9,20260701,medium,world_unet,0.7468337522579378,0.029962226302929884,130
random,0.9,20260701,small,sparse_unet,0.7320406875672317,,140
random,0.9,20260701,small,world_curve_unet,0.7457295208312272,0.013688833263995503,140
random,0.9,20260701,small,world_unet,0.7244972476656859,-0.007543439901545823,140
random,0.9,20260702,large,sparse_unet,0.6887160275645811,,130
random,0.9,20260702,large,world_curve_unet,0.7226943692741927,0.03397834170961167,130
random,0.9,20260702,large,world_unet,0.8050026340188193,0.11628660645423827,130
random,0.9,20260702,medium,sparse_unet,0.7130518458276514,,130
random,0.9,20260702,medium,world_curve_unet,0.7175451018401898,0.004493256012538471,130
random,0.9,20260702,medium,world_unet,0.7475922519592209,0.0345404061315695,130
random,0.9,20260702,small,sparse_unet,0.7318491280314526,,140
random,0.9,20260702,small,world_curve_unet,0.7462590098479082,0.014409881816455528,140
random,0.9,20260702,small,world_unet,0.7228050574925193,-0.009044070538933302,140
random,0.9,20260703,large,sparse_unet,0.688323731540263,,130
random,0.9,20260703,large,world_curve_unet,0.7220772354495866,0.03375350390932352,130
random,0.9,20260703,large,world_unet,0.8036884321999574,0.1153647006596944,130
random,0.9,20260703,medium,sparse_unet,0.7127333803799349,,130
random,0.9,20260703,medium,world_curve_unet,0.716159221578945,0.0034258411990100157,130
random,0.9,20260703,medium,world_unet,0.7463177397971884,0.03358435941725346,130
random,0.9,20260703,small,sparse_unet,0.731457291811056,,140
random,0.9,20260703,small,world_curve_unet,0.7444870437432763,0.013029751932220335,140
random,0.9,20260703,small,world_unet,0.72290064275609,-0.008556649054966003,140
raster_lines,0.1,20260701,large,sparse_unet,0.3067353212525961,,130
raster_lines,0.1,20260701,large,world_curve_unet,0.314420930092932,0.007685608840335867,130
raster_lines,0.1,20260701,large,world_unet,0.2340872451054134,-0.07264807614718272,130
raster_lines,0.1,20260701,medium,sparse_unet,0.20209818561161677,,130
raster_lines,0.1,20260701,medium,world_curve_unet,0.29170324118810387,0.0896050555764871,130
raster_lines,0.1,20260701,medium,world_unet,0.21435488660224197,0.012256700990625202,130
raster_lines,0.1,20260701,small,sparse_unet,0.11290581959921157,,140
raster_lines,0.1,20260701,small,world_curve_unet,0.16840064340536065,0.05549482380614908,140
raster_lines,0.1,20260701,small,world_unet,0.13662791607641708,0.02372209647720551,140
raster_lines,0.1,20260702,large,sparse_unet,0.2964658308996284,,130
raster_lines,0.1,20260702,large,world_curve_unet,0.31952413304232646,0.02305830214269805,130
raster_lines,0.1,20260702,large,world_unet,0.25754860310511585,-0.038917227794512566,130
raster_lines,0.1,20260702,medium,sparse_unet,0.20234959524711688,,130
raster_lines,0.1,20260702,medium,world_curve_unet,0.2760358655009888,0.07368627025387192,130
raster_lines,0.1,20260702,medium,world_unet,0.20805655079242244,0.005706955545305564,130
raster_lines,0.1,20260702,small,sparse_unet,0.10767426293854443,,140
raster_lines,0.1,20260702,small,world_curve_unet,0.1935009612571864,0.08582669831864198,140
raster_lines,0.1,20260702,small,world_unet,0.17363560779159645,0.06596134485305202,140
raster_lines,0.1,20260703,large,sparse_unet,0.3040232826173018,,130
raster_lines,0.1,20260703,large,world_curve_unet,0.32406442155612736,0.02004113893882553,130
raster_lines,0.1,20260703,large,world_unet,0.26741055406751646,-0.03661272854978537,130
raster_lines,0.1,20260703,medium,sparse_unet,0.20483081240039694,,130
raster_lines,0.1,20260703,medium,world_curve_unet,0.278867203687571,0.07403639128717407,130
raster_lines,0.1,20260703,medium,world_unet,0.23429643348688092,0.029465621086483984,130
raster_lines,0.1,20260703,small,sparse_unet,0.11458890714801266,,140
raster_lines,0.1,20260703,small,world_curve_unet,0.2048199416164543,0.09023103446844165,140
raster_lines,0.1,20260703,small,world_unet,0.1799934107182649,0.06540450357025225,140
raster_lines,0.25,20260701,large,sparse_unet,0.5926973830690798,,130
raster_lines,0.25,20260701,large,world_curve_unet,0.6509636691012755,0.058266286032195636,130
raster_lines,0.25,20260701,large,world_unet,0.6675377010300103,0.07484031796093049,130
raster_lines,0.25,20260701,medium,sparse_unet,0.6097896646497917,,130
raster_lines,0.25,20260701,medium,world_curve_unet,0.6624271562736576,0.052637491623865884,130
raster_lines,0.25,20260701,medium,world_unet,0.6553640918850188,0.04557442723522709,130
raster_lines,0.25,20260701,small,sparse_unet,0.5209427336959414,,140
raster_lines,0.25,20260701,small,world_curve_unet,0.6323490716926249,0.11140633799668354,140
raster_lines,0.25,20260701,small,world_unet,0.5795929054160819,0.05865017172014053,140
raster_lines,0.25,20260702,large,sparse_unet,0.5991396003125692,,130
raster_lines,0.25,20260702,large,world_curve_unet,0.6650030791314504,0.06586347881888122,130
raster_lines,0.25,20260702,large,world_unet,0.6464766019035247,0.04733700159095555,130
raster_lines,0.25,20260702,medium,sparse_unet,0.6343429072398392,,130
raster_lines,0.25,20260702,medium,world_curve_unet,0.6643578692255886,0.030014961985749378,130
raster_lines,0.25,20260702,medium,world_unet,0.6534812447411873,0.01913833750134808,130
raster_lines,0.25,20260702,small,sparse_unet,0.4983786196004918,,140
raster_lines,0.25,20260702,small,world_curve_unet,0.6597901741501768,0.16141155454968503,140
raster_lines,0.25,20260702,small,world_unet,0.5909871083784249,0.09260848877793315,140
raster_lines,0.25,20260703,large,sparse_unet,0.5915636160285752,,130
raster_lines,0.25,20260703,large,world_curve_unet,0.662733236930807,0.07116962090223178,130
raster_lines,0.25,20260703,large,world_unet,0.6626993336038824,0.07113571757530723,130
raster_lines,0.25,20260703,medium,sparse_unet,0.6130402892451267,,130
raster_lines,0.25,20260703,medium,world_curve_unet,0.6647642685893977,0.05172397934427109,130
raster_lines,0.25,20260703,medium,world_unet,0.6553919004705342,0.04235161122540754,130
raster_lines,0.25,20260703,small,sparse_unet,0.5103926418943358,,140
raster_lines,0.25,20260703,small,world_curve_unet,0.6392110990638695,0.12881845716953377,140
raster_lines,0.25,20260703,small,world_unet,0.5829487781564856,0.07255613626214985,140
raster_lines,0.5,20260701,large,sparse_unet,0.6940202726999192,,130
raster_lines,0.5,20260701,large,world_curve_unet,0.7205230015054871,0.02650272880556792,130
raster_lines,0.5,20260701,large,world_unet,0.7789826616808805,0.08496238898096131,130
raster_lines,0.5,20260701,medium,sparse_unet,0.7025260924348854,,130
raster_lines,0.5,20260701,medium,world_curve_unet,0.7069620584087268,0.004435965973841438,130
raster_lines,0.5,20260701,medium,world_unet,0.7403024233611226,0.03777633092623722,130
raster_lines,0.5,20260701,small,sparse_unet,0.6951518593881221,,140
raster_lines,0.5,20260701,small,world_curve_unet,0.7271383197696146,0.031986460381492554,140
raster_lines,0.5,20260701,small,world_unet,0.7125846376412066,0.017432778253084535,140
raster_lines,0.5,20260702,large,sparse_unet,0.6858745254491024,,130
raster_lines,0.5,20260702,large,world_curve_unet,0.7199075350620538,0.034033009612951415,130
raster_lines,0.5,20260702,large,world_unet,0.7823974079636337,0.09652288251453123,130
raster_lines,0.5,20260702,medium,sparse_unet,0.6993331601104743,,130
raster_lines,0.5,20260702,medium,world_curve_unet,0.7097295337072165,0.01039637359674217,130
raster_lines,0.5,20260702,medium,world_unet,0.7397548654280447,0.04042170531757039,130
raster_lines,0.5,20260702,small,sparse_unet,0.6842710705091753,,140
raster_lines,0.5,20260702,small,world_curve_unet,0.7224177585599187,0.038146688050743394,140
raster_lines,0.5,20260702,small,world_unet,0.7058977941980075,0.021626723688832117,140
raster_lines,0.5,20260703,large,sparse_unet,0.6819035379129432,,130
raster_lines,0.5,20260703,large,world_curve_unet,0.7221910419081592,0.04028750399521597,130
raster_lines,0.5,20260703,large,world_unet,0.7830736503357936,0.10117011242285034,130
raster_lines,0.5,20260703,medium,sparse_unet,0.7074931462202751,,130
raster_lines,0.5,20260703,medium,world_curve_unet,0.7141588950530259,0.006665748832750729,130
raster_lines,0.5,20260703,medium,world_unet,0.7411076918944695,0.03361454567419431,130
raster_lines,0.5,20260703,small,sparse_unet,0.6957842126753658,,140
raster_lines,0.5,20260703,small,world_curve_unet,0.7243545987121621,0.02857038603679629,140
raster_lines,0.5,20260703,small,world_unet,0.7106863004889187,0.014902087813552845,140
raster_lines,0.75,20260701,large,sparse_unet,0.6859625756727497,,130
raster_lines,0.75,20260701,large,world_curve_unet,0.722904858450978,0.03694228277822831,130
raster_lines,0.75,20260701,large,world_unet,0.7919658043728048,0.10600322870005519,130
raster_lines,0.75,20260701,medium,sparse_unet,0.7114750336475416,,130
raster_lines,0.75,20260701,medium,world_curve_unet,0.7116657747874559,0.00019074113991424113,130
raster_lines,0.75,20260701,medium,world_unet,0.7442451529173094,0.032770119269767806,130
raster_lines,0.75,20260701,small,sparse_unet,0.7209268150125473,,140
raster_lines,0.75,20260701,small,world_curve_unet,0.7343051791489951,0.013378364136447773,140
raster_lines,0.75,20260701,small,world_unet,0.7189628296707579,-0.0019639853417894315,140
raster_lines,0.75,20260702,large,sparse_unet,0.682527308116872,,130
raster_lines,0.75,20260702,large,world_curve_unet,0.7225486395952907,0.04002133147841869,130
raster_lines,0.75,20260702,large,world_unet,0.7980460830981702,0.11551877498129814,130
raster_lines,0.75,20260702,medium,sparse_unet,0.7097942589219741,,130
raster_lines,0.75,20260702,medium,world_curve_unet,0.7134863116688063,0.003692052746832153,130
raster_lines,0.75,20260702,medium,world_unet,0.7431466200925024,0.03335236117052831,130
raster_lines,0.75,20260702,small,sparse_unet,0.7237121256897653,,140
raster_lines,0.75,20260702,small,world_curve_unet,0.7418018453213118,0.018089719631546486,140
raster_lines,0.75,20260702,small,world_unet,0.720890351934629,-0.0028217737551362587,140
raster_lines,0.75,20260703,large,sparse_unet,0.6870062805572111,,130
raster_lines,0.75,20260703,large,world_curve_unet,0.7209573450904818,0.03395106453327068,130
raster_lines,0.75,20260703,large,world_unet,0.8007511157966973,0.1137448352394862,130
raster_lines,0.75,20260703,medium,sparse_unet,0.7152165371716956,,130
raster_lines,0.75,20260703,medium,world_curve_unet,0.7125175962486725,-0.002698940923023141,130
raster_lines,0.75,20260703,medium,world_unet,0.7487595738596333,0.03354303668793768,130
raster_lines,0.75,20260703,small,sparse_unet,0.7228960300812105,,140
raster_lines,0.75,20260703,small,world_curve_unet,0.7402782345998675,0.01738220451865702,140
raster_lines,0.75,20260703,small,world_unet,0.7229423617050682,4.633162385769829e-05,140
raster_lines,0.9,20260701,large,sparse_unet,0.6842758243564051,,130
raster_lines,0.9,20260701,large,world_curve_unet,0.7178402239723508,0.033564399615945706,130
raster_lines,0.9,20260701,large,world_unet,0.8008660105025577,0.11659018614615257,130
raster_lines,0.9,20260701,medium,sparse_unet,0.7151548667410335,,130
raster_lines,0.9,20260701,medium,world_curve_unet,0.7156029301629637,0.00044806342193026705,130
raster_lines,0.9,20260701,medium,world_unet,0.7476051463313184,0.0324502795902849,130
raster_lines,0.9,20260701,small,sparse_unet,0.7227683153529438,,140
raster_lines,0.9,20260701,small,world_curve_unet,0.7429769132843033,0.02020859793135943,140
raster_lines,0.9,20260701,small,world_unet,0.7214291918259548,-0.0013391235269890611,140
raster_lines,0.9,20260702,large,sparse_unet,0.6851516025586094,,130
raster_lines,0.9,20260702,large,world_curve_unet,0.7199509343224083,0.0347993317637989,130
raster_lines,0.9,20260702,large,world_unet,0.7992478429588866,0.11409624040027722,130
raster_lines,0.9,20260702,medium,sparse_unet,0.7121096210601778,,130
raster_lines,0.9,20260702,medium,world_curve_unet,0.7129295025979271,0.0008198815377492563,130
raster_lines,0.9,20260702,medium,world_unet,0.7454675605844262,0.03335793952424837,130
raster_lines,0.9,20260702,small,sparse_unet,0.7265962968504855,,140
raster_lines,0.9,20260702,small,world_curve_unet,0.7429242288744425,0.016327932023956993,140
raster_lines,0.9,20260702,small,world_unet,0.7236492799367894,-0.0029470169136961433,140
raster_lines,0.9,20260703,large,sparse_unet,0.6911488195177266,,130
raster_lines,0.9,20260703,large,world_curve_unet,0.7210374732367357,0.029888653719009173,130
raster_lines,0.9,20260703,large,world_unet,0.8005378359998025,0.109389016482076,130
raster_lines,0.9,20260703,medium,sparse_unet,0.7163341499835356,,130
raster_lines,0.9,20260703,medium,world_curve_unet,0.7170864557312064,0.0007523057476708228,130
raster_lines,0.9,20260703,medium,world_unet,0.7472506104405703,0.030916460457034667,130
raster_lines,0.9,20260703,small,sparse_unet,0.7268555707372129,,140
raster_lines,0.9,20260703,small,world_curve_unet,0.7428435003435202,0.01598792960630735,140
raster_lines,0.9,20260703,small,world_unet,0.7214801260110004,-0.0053754447262124305,140
space_filling,0.1,20260701,large,sparse_unet,0.5667194825324268,,130
space_filling,0.1,20260701,large,world_curve_unet,0.611607363444811,0.04488788091238427,130
space_filling,0.1,20260701,large,world_unet,0.609188554722137,0.04246907218971019,130
space_filling,0.1,20260701,medium,sparse_unet,0.5878468862546753,,130
space_filling,0.1,20260701,medium,world_curve_unet,0.6469609204480012,0.05911403419332595,130
space_filling,0.1,20260701,medium,world_unet,0.6609569529924233,0.073110066737748,130
space_filling,0.1,20260701,small,sparse_unet,0.42756803105971736,,140
space_filling,0.1,20260701,small,world_curve_unet,0.5876544842792052,0.16008645321948783,140
space_filling,0.1,20260701,small,world_unet,0.5493672186611323,0.1217991876014149,140
space_filling,0.1,20260702,large,sparse_unet,0.5652996987643694,,130
space_filling,0.1,20260702,large,world_curve_unet,0.6232934514036093,0.05799375263923989,130
space_filling,0.1,20260702,large,world_unet,0.6212878831771862,0.05598818441281683,130
space_filling,0.1,20260702,medium,sparse_unet,0.5506795062671468,,130
space_filling,0.1,20260702,medium,world_curve_unet,0.6253653301157616,0.07468582384861477,130
space_filling,0.1,20260702,medium,world_unet,0.6588576367708227,0.10817813050367586,130
space_filling,0.1,20260702,small,sparse_unet,0.41294698667333596,,140
space_filling,0.1,20260702,small,world_curve_unet,0.5860921882828063,0.17314520160947033,140
space_filling,0.1,20260702,small,world_unet,0.540718845569153,0.127771858895817,140
space_filling,0.1,20260703,large,sparse_unet,0.5698391624568392,,130
space_filling,0.1,20260703,large,world_curve_unet,0.601748543891913,0.031909381435073825,130
space_filling,0.1,20260703,large,world_unet,0.615603159748468,0.04576399729162883,130
space_filling,0.1,20260703,medium,sparse_unet,0.5755461398438569,,130
space_filling,0.1,20260703,medium,world_curve_unet,0.6166104381782451,0.04106429833438818,130
space_filling,0.1,20260703,medium,world_unet,0.6332732910588392,0.057727151214982286,130
space_filling,0.1,20260703,small,sparse_unet,0.4068420226657463,,140
space_filling,0.1,20260703,small,world_curve_unet,0.593771764271388,0.18692974160564169,140
space_filling,0.1,20260703,small,world_unet,0.5419010669488202,0.13505904428307391,140
space_filling,0.25,20260701,large,sparse_unet,0.6622756654844387,,130
space_filling,0.25,20260701,large,world_curve_unet,0.7073732142407307,0.045097548756292016,130
space_filling,0.25,20260701,large,world_unet,0.7421797345097927,0.07990406902535396,130
space_filling,0.25,20260701,medium,sparse_unet,0.6635364714610709,,130
space_filling,0.25,20260701,medium,world_curve_unet,0.6970721234748267,0.03353565201375586,130
space_filling,0.25,20260701,medium,world_unet,0.7365149537770787,0.07297848231600779,130
space_filling,0.25,20260701,small,sparse_unet,0.5693019227962847,,140
space_filling,0.25,20260701,small,world_curve_unet,0.6840667765171702,0.11476485372088552,140
space_filling,0.25,20260701,small,world_unet,0.6702128682523364,0.10091094545605173,140
space_filling,0.25,20260702,large,sparse_unet,0.6695954894659071,,130
space_filling,0.25,20260702,large,world_curve_unet,0.7049176782398472,0.03532218877394011,130
space_filling,0.25,20260702,large,world_unet,0.7431257705004009,0.07353028103449377,130
space_filling,0.25,20260702,medium,sparse_unet,0.6673979760872092,,130
space_filling,0.25,20260702,medium,world_curve_unet,0.6942360553794126,0.026838079292203387,130
space_filling,0.25,20260702,medium,world_unet,0.7381462219836447,0.07074824589643547,130
space_filling,0.25,20260702,small,sparse_unet,0.5816755293627017,,140
space_filling,0.25,20260702,small,world_curve_unet,0.6907412766504532,0.10906574728775142,140
space_filling,0.25,20260702,small,world_unet,0.6777157904711801,0.09604026110847841,140
space_filling,0.25,20260703,large,sparse_unet,0.6734590991770693,,130
space_filling,0.25,20260703,large,world_curve_unet,0.7012260348666524,0.027766935689583105,130
space_filling,0.25,20260703,large,world_unet,0.7380650536083987,0.06460595443132944,130
space_filling,0.25,20260703,medium,sparse_unet,0.6647640726766596,,130
space_filling,0.25,20260703,medium,world_curve_unet,0.686409239528988,0.021645166852328424,130
space_filling,0.25,20260703,medium,world_unet,0.7249170934628558,0.06015302078619622,130
space_filling,0.25,20260703,small,sparse_unet,0.573050900616475,,140
space_filling,0.25,20260703,small,world_curve_unet,0.6890192234396525,0.11596832282317748,140
space_filling,0.25,20260703,small,world_unet,0.6694234357543861,0.09637253513791111,140
space_filling,0.5,20260701,large,sparse_unet,0.693807315278459,,130
space_filling,0.5,20260701,large,world_curve_unet,0.7193528712568561,0.02554555597839714,130
space_filling,0.5,20260701,large,world_unet,0.7828225569675779,0.0890152416891189,130
space_filling,0.5,20260701,medium,sparse_unet,0.7014939819623521,,130
space_filling,0.5,20260701,medium,world_curve_unet,0.7078815373540036,0.006387555391651478,130
space_filling,0.5,20260701,medium,world_unet,0.7437518667450621,0.042257884782709976,130
space_filling,0.5,20260701,small,sparse_unet,0.6856895293476873,,140
space_filling,0.5,20260701,small,world_curve_unet,0.7214371141335099,0.03574758478582252,140
space_filling,0.5,20260701,small,world_unet,0.7077667345247453,0.022077205177057913,140
space_filling,0.5,20260702,large,sparse_unet,0.6842497704051811,,130
space_filling,0.5,20260702,large,world_curve_unet,0.7186737068995925,0.034423936494411445,130
space_filling,0.5,20260702,large,world_unet,0.7850767088289295,0.10082693842374846,130
space_filling,0.5,20260702,medium,sparse_unet,0.6982198886638674,,130
space_filling,0.5,20260702,medium,world_curve_unet,0.7063818716370991,0.008161982973231674,130
space_filling,0.5,20260702,medium,world_unet,0.744738998088503,0.04651910942463555,130
space_filling,0.5,20260702,small,sparse_unet,0.6821001339981373,,140
space_filling,0.5,20260702,small,world_curve_unet,0.7289096002162043,0.04680946621806703,140
space_filling,0.5,20260702,small,world_unet,0.713044730675716,0.030944596677578762,140
space_filling,0.5,20260703,large,sparse_unet,0.6818321792275494,,130
space_filling,0.5,20260703,large,world_curve_unet,0.718423631592917,0.03659145236536765,130
space_filling,0.5,20260703,large,world_unet,0.7813955765140379,0.09956339728648855,130
space_filling,0.5,20260703,medium,sparse_unet,0.7047049365837641,,130
space_filling,0.5,20260703,medium,world_curve_unet,0.7070847439068328,0.00237980732306875,130
space_filling,0.5,20260703,medium,world_unet,0.7413467309537634,0.03664179436999926,130
space_filling,0.5,20260703,small,sparse_unet,0.6954612222848358,,140
space_filling,0.5,20260703,small,world_curve_unet,0.7311392147901584,0.035677992505322664,140
space_filling,0.5,20260703,small,world_unet,0.7116724278481452,0.01621120556330946,140
space_filling,0.75,20260701,large,sparse_unet,0.6900305302606183,,130
space_filling,0.75,20260701,large,world_curve_unet,0.7213193119266914,0.03128878166607307,130
space_filling,0.75,20260701,large,world_unet,0.7977774922611843,0.107746962000566,130
space_filling,0.75,20260701,medium,sparse_unet,0.7111734077634378,,130
space_filling,0.75,20260701,medium,world_curve_unet,0.7143208613997445,0.0031474536363066408,130
space_filling,0.75,20260701,medium,world_unet,0.7463849592613414,0.03521155149790356,130
space_filling,0.75,20260701,small,sparse_unet,0.7235085390564324,,140
space_filling,0.75,20260701,small,world_curve_unet,0.7371657851539045,0.013657246097472098,140
space_filling,0.75,20260701,small,world_unet,0.7209184439161171,-0.002590095140315274,140
space_filling,0.75,20260702,large,sparse_unet,0.6871264123573327,,130
space_filling,0.75,20260702,large,world_curve_unet,0.7229767157586932,0.03585030340136042,130
space_filling,0.75,20260702,large,world_unet,0.7957794158576218,0.10865300350028906,130
space_filling,0.75,20260702,medium,sparse_unet,0.7124416132443385,,130
space_filling,0.75,20260702,medium,world_curve_unet,0.7119905334229247,-0.0004510798214137912,130
space_filling,0.75,20260702,medium,world_unet,0.7445480779190727,0.032106464674734214,130
space_filling,0.75,20260702,small,sparse_unet,0.7267968321912447,,140
space_filling,0.75,20260702,small,world_curve_unet,0.7389005616399675,0.012103729448722844,140
space_filling,0.75,20260702,small,world_unet,0.721535810213463,-0.005261021977781666,140
space_filling,0.75,20260703,large,sparse_unet,0.6884286801172596,,130
space_filling,0.75,20260703,large,world_curve_unet,0.7216200691666482,0.033191389049388675,130
space_filling,0.75,20260703,large,world_unet,0.7957519787610325,0.10732329864377299,130
space_filling,0.75,20260703,medium,sparse_unet,0.7119592952989837,,130
space_filling,0.75,20260703,medium,world_curve_unet,0.7132461618617666,0.0012868665627828735,130
space_filling,0.75,20260703,medium,world_unet,0.7459811553072161,0.034021860008232374,130
space_filling,0.75,20260703,small,sparse_unet,0.7169096355879833,,140
space_filling,0.75,20260703,small,world_curve_unet,0.7377005102193696,0.02079087463138629,140
space_filling,0.75,20260703,small,world_unet,0.7206689397633075,0.0037593041753242185,140
space_filling,0.9,20260701,large,sparse_unet,0.6903684301760201,,130
space_filling,0.9,20260701,large,world_curve_unet,0.7245700982848957,0.034201668108875594,130
space_filling,0.9,20260701,large,world_unet,0.8042739552550461,0.11390552507902596,130
space_filling,0.9,20260701,medium,sparse_unet,0.7150392235904957,,130
space_filling,0.9,20260701,medium,world_curve_unet,0.7139488931398152,-0.0010903304506804101,130
space_filling,0.9,20260701,medium,world_unet,0.7468578311463979,0.03181860755590227,130
space_filling,0.9,20260701,small,sparse_unet,0.7296771150120621,,140
space_filling,0.9,20260701,small,world_curve_unet,0.7424626776643607,0.012785562652298577,140
space_filling,0.9,20260701,small,world_unet,0.724364378020566,-0.0053127369914961475,140
space_filling,0.9,20260702,large,sparse_unet,0.6874798839245253,,130
space_filling,0.9,20260702,large,world_curve_unet,0.7233967215068744,0.03591683758234909,130
space_filling,0.9,20260702,large,world_unet,0.8028348141373621,0.11535493021283683,130
space_filling,0.9,20260702,medium,sparse_unet,0.7167314033346077,,130
space_filling,0.9,20260702,medium,world_curve_unet,0.7125932168128261,-0.004138186521781662,130
space_filling,0.9,20260702,medium,world_unet,0.7458400277123621,0.02910862437775441,130
space_filling,0.9,20260702,small,sparse_unet,0.7310726756199121,,140
space_filling,0.9,20260702,small,world_curve_unet,0.7460260277148981,0.01495335209498605,140
space_filling,0.9,20260702,small,world_unet,0.7248544915729211,-0.006218184046990927,140
space_filling,0.9,20260703,large,sparse_unet,0.6912928069748253,,130
space_filling,0.9,20260703,large,world_curve_unet,0.7227659741283754,0.031473167153550086,130
space_filling,0.9,20260703,large,world_unet,0.7988998627971985,0.10760705582237318,130
space_filling,0.9,20260703,medium,sparse_unet,0.7152507960964245,,130
space_filling,0.9,20260703,medium,world_curve_unet,0.7143320919111805,-0.0009187041852439792,130
space_filling,0.9,20260703,medium,world_unet,0.7463943923066707,0.031143596210246205,130
space_filling,0.9,20260703,small,sparse_unet,0.7273940377214494,,140
space_filling,0.9,20260703,small,world_curve_unet,0.7426344444348872,0.015240406713437848,140
space_filling,0.9,20260703,small,world_unet,0.7240528833329261,-0.0033411543885233375,140
