method,method_dir,pattern,ratio,seed,observed_tokens,val_selected_threshold,val_selected_val_dice,test_fixed_dice,test_val_selected_dice,test_iou,test_precision,test_recall,test_mean_sample_dice,test_mean_sample_iou
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.9,20260702,360,0.6000000238418579,0.7632266600185461,0.7286378212993757,0.7284804292534154,0.572921129971819,0.7589602760108839,0.7003542025655753,0.7257096221051637,0.585283443175869
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,raster_lines,0.9,20260703,360,0.6000000238418579,0.7418601150546149,0.7124292101341282,0.7095650697790176,0.549865051822107,0.7484302592006992,0.6745370750253001,0.7118314148459348,0.5647097148971906
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,raster_lines,0.9,20260703,360,0.7250000238418579,0.7797083281756659,0.7821300706534823,0.7774552316768849,0.6359319117149955,0.824081873960417,0.7358223243346735,0.7555492891969713,0.6208802500005972
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,raster_lines,0.9,20260703,360,0.6000000238418579,0.7630651765825998,0.7301041389256847,0.7299672519380562,0.5747625429753511,0.7609212318300907,0.7014332211919805,0.7273855020348133,0.5872407337377084
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.1,20260701,40,0.05000000074505806,0.23946109579494326,0.1645631032507593,0.20066076061820962,0.11151913781814252,0.13069532156045666,0.43183720357758265,0.19807479854598736,0.11538767680430688
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,local_block,0.1,20260701,40,0.5,0.28901473206377504,0.26510704971967397,0.26510704971967397,0.15280888061527811,0.3781765379664075,0.20408768906758568,0.21548457430956622,0.1380622341322507
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.1,20260701,40,0.20000000298023224,0.327078088111651,0.26593856655290105,0.2706294434959643,0.15649014173286738,0.24640468499662616,0.3001367577473264,0.25337303624888635,0.15918884282607715
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.1,20260702,40,0.05000000074505806,0.23997459549258454,0.15505188093957514,0.1993601219918254,0.11071626504926285,0.13034155944951697,0.4237384097809141,0.19651676675013272,0.11474109422200128
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,local_block,0.1,20260702,40,0.2750000059604645,0.27847769067787187,0.2877354516670294,0.28810867169877147,0.16829845851527975,0.34721276632676873,0.24619950220179973,0.23185129903713428,0.14817345604692833
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.1,20260702,40,0.15000000596046448,0.32142127103450974,0.29132467136575113,0.292814376152478,0.1715187687045746,0.2554926971226643,0.3429050080687071,0.26998107287614276,0.1696297972418158
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.1,20260703,40,0.05000000074505806,0.23956311704681676,0.15615015686415926,0.19874472038503063,0.11033678714741293,0.12916171462376022,0.43086212083914555,0.19739842322776,0.11471057591177632
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,local_block,0.1,20260703,40,0.375,0.2911956063649535,0.28130882774750127,0.2821516418593,0.1642471179264534,0.3661404266645722,0.22950548398566778,0.223467424954635,0.14374824591392202
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.1,20260703,40,0.25,0.3268449746370727,0.2753821850307521,0.27706240181504743,0.16080814656718959,0.2594270096731652,0.29727031536336535,0.2518528940532093,0.15778898462226082
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.25,20260701,100,0.125,0.3025262297662335,0.25470985033891314,0.2608610625293065,0.14999437762499196,0.16986255720581359,0.5618596318481442,0.25874275885371506,0.1564168060750922
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,local_block,0.25,20260701,100,0.6499999761581421,0.47413572685757777,0.4602632831236638,0.4590161496103072,0.2978721350611355,0.5798911818007199,0.3798405404666174,0.3843341920947989,0.2689143482030416
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.25,20260701,100,0.7250000238418579,0.45262836043925725,0.40424134231547804,0.40846734229395354,0.2566503051735661,0.42117144272435025,0.3965072071332841,0.38233581131938005,0.25706681481617566
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.25,20260702,100,0.22499999403953552,0.301081035978792,0.25292957323716037,0.25884711702114976,0.1486642095312741,0.17404841549544825,0.5047851535789503,0.25764472949443074,0.1557221237165472
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,local_block,0.25,20260702,100,0.6000000238418579,0.4610940894616778,0.4779516157735181,0.4776157047374837,0.3137287386790369,0.5840397937557334,0.4039987965318235,0.3978586086380206,0.27815222372064696
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.25,20260702,100,0.675000011920929,0.45334478316874194,0.4113331764945802,0.41626052730783314,0.26283396637215856,0.4113258333355586,0.42131506249829054,0.3867057160009126,0.2596029847220793
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.25,20260703,100,0.10000000149011612,0.2965987578991551,0.25242276372162387,0.2589798758319055,0.14875179915318495,0.16735863175285867,0.5722737343070485,0.2583002959941256,0.15670956394776606
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,local_block,0.25,20260703,100,0.675000011920929,0.47231002923917736,0.4709424777086933,0.46869195487851684,0.30607293964901366,0.5990214793580666,0.38494023686441836,0.39329026641672643,0.2760589555590714
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.25,20260703,100,0.699999988079071,0.449843311374719,0.40908061840003723,0.41339536787548287,0.260553486045186,0.418063381118798,0.40883044774486477,0.38984573145725265,0.26223634533833623
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.5,20260701,200,0.8999999761581421,0.47446960070028465,0.403001017270888,0.40835807264781054,0.2565640334237384,0.37542797956938806,0.4476204151965209,0.40031074970435493,0.2648670241787869
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,local_block,0.5,20260701,200,0.824999988079071,0.6911976990507496,0.6806726523600543,0.6751191706238928,0.5095697331070974,0.7553255229049107,0.6103115341484096,0.6308719965506577,0.4839995311773461
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.5,20260701,200,0.699999988079071,0.690466487243323,0.6377927940833391,0.6421598946263715,0.4729274765747712,0.6946284325065671,0.597061076009956,0.6224251801693552,0.47155193861974665
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.5,20260702,200,0.8999999761581421,0.47846092396523443,0.3918657529972671,0.3965589024479666,0.24731741194197362,0.3634050617629841,0.4363693553239791,0.3860377930581322,0.25329436131552063
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,local_block,0.5,20260702,200,0.7749999761581421,0.6818570302783626,0.6882301046280932,0.6854249014759519,0.521404142103041,0.7399300029799456,0.6383988402943027,0.6343799028757912,0.4881660035419284
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.5,20260702,200,0.699999988079071,0.6827299631898561,0.6452242709265941,0.6473096571728914,0.478534988148153,0.6975670564368965,0.6038073356855665,0.6226900278039019,0.47130140719832253
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.5,20260703,200,0.8999999761581421,0.4734915757553187,0.39972241561828886,0.4093848466236224,0.2573751707033764,0.37656455976446057,0.44847241596236426,0.39974630324253885,0.2639660553454204
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,local_block,0.5,20260703,200,0.800000011920929,0.6903554860770293,0.6913099003038089,0.6883612697333914,0.5248101126088832,0.7485051008113102,0.6371639178359454,0.6390855077892355,0.49452877350520125
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.5,20260703,200,0.675000011920929,0.6894936453338288,0.6431167501900515,0.6466145128887638,0.4777755628730323,0.6842008045003167,0.6129427532069692,0.6184154788165956,0.46907658461939583
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.75,20260701,300,0.675000011920929,0.7018090353771274,0.6436338434016372,0.64327735146548,0.4741406448549552,0.6683793219359442,0.6199926150816444,0.6440427630898152,0.4927566601805235
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,local_block,0.75,20260701,300,0.800000011920929,0.7651499191547857,0.7647163923650463,0.758351178122106,0.6107614043197502,0.8159959037378393,0.708313503459971,0.7332567693811821,0.59381544041744
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.75,20260701,300,0.6000000238418579,0.7563923457289388,0.7143926100332071,0.7144817462799309,0.5557927662344299,0.7474582702195612,0.6842920051420913,0.7089076207114247,0.5655488760733633
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.75,20260702,300,0.699999988079071,0.702237456114663,0.6383392417645457,0.6381839161580977,0.46862709563370564,0.6755707521874441,0.6047181422827603,0.6386652825462492,0.4866740201555095
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,local_block,0.75,20260702,300,0.800000011920929,0.7657334520176554,0.7674102100782573,0.7616566506249411,0.615060961089118,0.8167887542681085,0.7134966220836411,0.7327880387776736,0.5944179687130917
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.75,20260702,300,0.6000000238418579,0.7590961964694601,0.7173451866622356,0.7168631484915339,0.5586801966203244,0.7481269245580672,0.6881075462924975,0.7099620917502213,0.5667369543217021
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.75,20260703,300,0.699999988079071,0.6998089508023738,0.6402904963638348,0.6396556104772024,0.4702159360554209,0.6773160009049386,0.6059626377834304,0.6381820883715807,0.48555012005680526
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,local_block,0.75,20260703,300,0.800000011920929,0.7656459840682055,0.766843187528811,0.7608504902550727,0.6140102419212432,0.8152081662892056,0.7132887503077049,0.7282893888205598,0.5908683038398561
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.75,20260703,300,0.6000000238418579,0.7596705103626314,0.7161323267593194,0.7162631280783631,0.5579516673118399,0.7447158408153504,0.6899045430923662,0.7035165654694105,0.5616180411855893
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.9,20260701,360,0.6000000238418579,0.7442871699275677,0.7118871725990598,0.7081625306790292,0.5481823739415617,0.7561767652060475,0.6658816771970132,0.7136700587250252,0.5671703285222247
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,local_block,0.9,20260701,360,0.7250000238418579,0.7795528406512293,0.7821984935779274,0.7773107789233192,0.6357386370338913,0.822264468761634,0.7370175870463062,0.7545954740805001,0.6191589763924996
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.9,20260701,360,0.6000000238418579,0.7647024318355128,0.7289970436596177,0.7285452170001928,0.5730012791184751,0.7621446816138139,0.6977831569158393,0.7271092005926607,0.586750456297511
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.9,20260702,360,0.6000000238418579,0.7439749176739692,0.7110603683234016,0.7072981072509269,0.547147111966224,0.7562999040845053,0.6642597303137223,0.7129042933750626,0.5664203517500421
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,local_block,0.9,20260702,360,0.7250000238418579,0.7791987760763622,0.7823247790563742,0.7778091031996395,0.6364055772595819,0.8226308043101936,0.7376193211345423,0.754968308960965,0.6195593470821974
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.9,20260702,360,0.574999988079071,0.7645040649022741,0.7293886452882533,0.7292433821996804,0.5738655002733735,0.7571154757733765,0.7033505648094964,0.7272409069822087,0.5867589038371988
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,local_block,0.9,20260703,360,0.6000000238418579,0.7441651481162299,0.711555723681117,0.7078808176043392,0.5478448329293346,0.7568771845151446,0.6648423183173326,0.7135570001768885,0.5670253736402795
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,local_block,0.9,20260703,360,0.7250000238418579,0.779796093730645,0.7825536699456374,0.7782612455500627,0.6370111799395762,0.8225900310767168,0.7384658515904926,0.7556319147981185,0.6205118988975517
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,local_block,0.9,20260703,360,0.574999988079071,0.7651293358542346,0.7289977919248131,0.7288447664175328,0.5733719589569297,0.7564084836467089,0.7032192773720631,0.7270705319402272,0.5866771667119586
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,missing_block,0.1,20260701,40,0.05000000074505806,0.1943778667507168,0.09940921940199894,0.1637682067462759,0.08918710989971787,0.13458422339988257,0.20911353628183035,0.1551449673696531,0.08924867978677917
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,missing_block,0.1,20260701,40,0.05000000074505806,0.15690471194423072,0.09725870833475488,0.13854352263839262,0.07442748424328542,0.17031726273120443,0.11676102951232187,0.1332024699123565,0.07678883675438584
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,missing_block,0.1,20260701,40,0.05000000074505806,0.21064069283958559,0.13724764310371,0.1800644485269541,0.09894001377203215,0.2190183604334716,0.15287464784880064,0.17395645676876914,0.1032654588245315
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,missing_block,0.1,20260702,40,0.05000000074505806,0.2007758781513074,0.10469695851822183,0.16416291246895395,0.08942128557263813,0.13524696169790595,0.208805831350346,0.15290133245549023,0.08800567827397686
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,missing_block,0.1,20260702,40,0.05000000074505806,0.1505183898922003,0.10504871416759719,0.14431026111438786,0.0777663733814952,0.17846693855180862,0.12112770438445337,0.14078466618188204,0.08195008212817433
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,missing_block,0.1,20260702,40,0.05000000074505806,0.21110156779250944,0.13135652778398238,0.16774672547329075,0.09155214937008178,0.20335235364135973,0.14275183939170155,0.16040097555148772,0.09447776669567802
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,missing_block,0.1,20260703,40,0.05000000074505806,0.19786165586795212,0.10514158812299167,0.1672704771493837,0.09126850146944335,0.136819292992628,0.21515686113618337,0.15994026816125304,0.09269496922703013
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,missing_block,0.1,20260703,40,0.05000000074505806,0.15300844250363901,0.10786405547512001,0.1441260240655402,0.07765938093558891,0.17365143628301524,0.1231818057492957,0.14045666040212676,0.08168558184709994
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,missing_block,0.1,20260703,40,0.05000000074505806,0.1998982854044151,0.13782313470595947,0.1848010750107981,0.10180761594043883,0.22258381502890173,0.15798391728891442,0.17975784259142166,0.10714104295325494
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,missing_block,0.25,20260701,100,0.10000000149011612,0.3206135877424505,0.2723134793335273,0.28172495622766935,0.16395800966134358,0.19208636921756367,0.5282254314706928,0.26954932112039065,0.16439459905991932
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,missing_block,0.25,20260701,100,0.05000000074505806,0.35254163501901925,0.2835760364897513,0.3467708924775197,0.2097536819909907,0.4372372572360918,0.287322556822844,0.3359965491824092,0.21881075328657418
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,missing_block,0.25,20260701,100,0.07500000298023224,0.44002003399965967,0.4065387710590608,0.4190684962742572,0.265076946905447,0.3981075669016208,0.4423593446568748,0.41397538484680224,0.27684253206681503
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,missing_block,0.25,20260702,100,0.125,0.32649573414674354,0.2668499261925682,0.27717541802670187,0.16088429485329794,0.1896551897907474,0.5146891496403271,0.26588093884026326,0.16134446306666092
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,missing_block,0.25,20260702,100,0.05000000074505806,0.37774226267783023,0.2687121821820491,0.3412079086185698,0.2056966092323326,0.43103815416990254,0.282362353327316,0.3406296198663374,0.2215969915360985
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,missing_block,0.25,20260702,100,0.10000000149011612,0.4623397466274919,0.395322991161723,0.4097438512428808,0.25765902654306366,0.3977104945748788,0.42252810371707555,0.4041462827117077,0.26758198520525317
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,missing_block,0.25,20260703,100,0.17499999701976776,0.3220739863136718,0.26904640960054077,0.2793473532931079,0.16234964902866525,0.19707401129435462,0.47954514373239243,0.2670059412745931,0.16159915357307658
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,missing_block,0.25,20260703,100,0.05000000074505806,0.36313646858670556,0.269140559985378,0.33950316288877175,0.20445878323948302,0.4268152259454086,0.2818467766198955,0.32775466986991153,0.21320508176447142
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,missing_block,0.25,20260703,100,0.10000000149011612,0.4488566316747355,0.3942797571017122,0.41058887448655534,0.25832767110769933,0.401013567250852,0.42063264133913186,0.40277055434103576,0.269068834667755
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,missing_block,0.5,20260701,200,0.824999988079071,0.4372706594196623,0.3780054100348515,0.38351536137811043,0.23725271011858848,0.31399784841621464,0.49256721643281093,0.36591010134765034,0.23559419135350132
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,missing_block,0.5,20260701,200,0.10000000149011612,0.5294106196688507,0.527841406501978,0.5479858945654529,0.37739708761400503,0.5623077952559876,0.5343754273679604,0.5381385937008009,0.38803580990847003
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,missing_block,0.5,20260701,200,0.3499999940395355,0.6235962377153229,0.6088769589621851,0.6110980497604611,0.4399864581189962,0.6296208730161033,0.5936339268619567,0.6098000255556116,0.460093143201601
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,missing_block,0.5,20260702,200,0.800000011920929,0.4397399750868919,0.3834412107335775,0.3870701696042567,0.2399795467291261,0.30921664636688384,0.5173190011214135,0.37015293442412783,0.23955647094818858
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,missing_block,0.5,20260702,200,0.125,0.5403745449463079,0.512189276632005,0.5304812647697446,0.36098979349632093,0.5659819135871386,0.4991712480512021,0.5267286047394562,0.37757945222933303
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,missing_block,0.5,20260702,200,0.2750000059604645,0.6348103008076942,0.6030676619492076,0.6024667286056914,0.4310929413541725,0.6119485517120746,0.5932742539864884,0.5974039390742831,0.446772494581856
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,missing_block,0.5,20260703,200,0.75,0.43059544561313545,0.3808901788591994,0.3871311482335423,0.24002642732516397,0.30407377883059117,0.5326139875823965,0.37050009090067604,0.2403784130528963
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,missing_block,0.5,20260703,200,0.10000000149011612,0.5376053967311483,0.5151244968661176,0.5364208322994349,0.3665130278823303,0.5586440366727926,0.5158980881266924,0.5298612008285103,0.37988920206002225
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,missing_block,0.5,20260703,200,0.32499998807907104,0.6284699484902859,0.5967841370230723,0.5982551046638953,0.4267931395037812,0.6222108649605171,0.576075599682722,0.6009721513302074,0.4487307830148561
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,missing_block,0.75,20260701,300,0.625,0.5277256344702874,0.46245410628019323,0.46057547221619305,0.2991867830501887,0.3728983083144545,0.6021566696753371,0.42254739050005424,0.2816632376969939
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,missing_block,0.75,20260701,300,0.675000011920929,0.6381438009779388,0.6552554205224762,0.6517910384189454,0.48344956679014,0.7342617916606688,0.5859754930116791,0.6332179292759386,0.4875330377551074
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,missing_block,0.75,20260701,300,0.4749999940395355,0.6742267345313154,0.6562359022114022,0.6563573265502295,0.4884909801688924,0.6919433003833636,0.6242526189108613,0.6477575196661918,0.4999909733293717
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,missing_block,0.75,20260702,300,0.6499999761581421,0.529817227910533,0.4777644296455723,0.47521803216647884,0.3116629407951945,0.38832537728001,0.6122069965263532,0.43829394405443284,0.29652136970472603
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,missing_block,0.75,20260702,300,0.675000011920929,0.6488772685327592,0.6402537639121887,0.6368559241134214,0.46719634070904437,0.7331444163819851,0.5629236071223435,0.6155657423942459,0.4727211684154568
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,missing_block,0.75,20260702,300,0.5,0.6774223716752782,0.6468764283502647,0.6468764283502647,0.4780616064219394,0.7017001471434969,0.5999986324225267,0.6358822170202035,0.48972532986180417
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,missing_block,0.75,20260703,300,0.6000000238418579,0.5297570893219228,0.4689289053841029,0.4679081662633899,0.3054047779382854,0.3774976358832231,0.6152635321790979,0.4292611211798566,0.28897817675857107
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,missing_block,0.75,20260703,300,0.675000011920929,0.6507711596894405,0.6436022739335903,0.6398538913521058,0.47043026281064565,0.7325200355560573,0.5680000547030989,0.632207026347495,0.48429525499437354
world_curve_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_curve_unet,missing_block,0.75,20260703,300,0.4749999940395355,0.6829929631381179,0.6570554339243678,0.6572975261818805,0.4895332651862807,0.7050076347832896,0.6156355132518258,0.6545385980334079,0.505225267602965
sparse_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_sparse_unet,missing_block,0.9,20260701,360,0.699999988079071,0.6696666033583495,0.6221068567518163,0.6221791441318352,0.45156751799913797,0.6155129865958632,0.6289912748557206,0.5921244101842954,0.4373017593168913
world_unet,/home/guoheng/custom_simulation/WM/runs/sparse_matched_025_100_20260701/r128_wrench_temporal_cnn_world_unet,missing_block,0.9,20260701,360,0.699999988079071,0.7469058631505592,0.757814361492112,0.7535897510639539,0.6046081149502974,0.8066097781660478,0.7071100352834988,0.7312424041781288,0.5924041345365342
